Municipio,Provincia,Comunidad Autónoma,Habitantes (2022),Carril Bici,Rating,Distancia a Madrid (km),Tiempo de viaje a Madrid (Min),Precio medio vivienda (EUR/m2),Indice de calidad del aire (ICA),Tipo_vivienda,Precio,Superficie,Habitaciones,Baños,Comprado
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Piso,850.0,95.0,3,2,1
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Piso,825.0,95.0,3,1,1
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Piso,905.0,62.0,3,1,1
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Piso,780.0,74.0,3,1,0
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Piso,810.0,95.0,3,1,0
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Piso,840.0,84.0,3,1,1
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Casa,1500.0,180.0,4,3,1
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Piso,1000.0,86.0,3,1,1
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Piso,700.0,55.0,1,1,1
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Piso,725.0,50.0,1,1,0
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Piso,890.0,92.0,4,2,0
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Casa,4000.0,600.0,6,7,0
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Piso,2100.0,208.0,3,3,0
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Chalet,3000.0,327.0,6,4,0
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Piso,1800.0,131.0,3,2,1
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Piso,2150.0,130.0,2,2,1
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Piso,2500.0,250.0,4,4,0
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Piso,2000.0,160.0,3,3,1
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Casa,1258.0,157.0,3,2,1
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Casa,1900.0,160.0,3,3,1
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Chalet,3000.0,300.0,6,6,0
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Piso,1500.0,125.0,2,3,0
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Chalet,2300.0,300.0,5,3,0
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Piso,2200.0,82.0,2,2,1
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Piso,1150.0,60.0,2,1,1
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Piso,1100.0,80.0,3,2,1
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Piso,2150.0,130.0,2,2,0
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Piso,1500.0,140.0,3,2,0
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Chalet,1850.0,265.0,5,3,0
Las Rozas de Madrid,Madrid,Madrid,134733.0,1,8.6,32,34,3500,130,Piso,1300.0,105.0,3,2,0
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Casa pareada,4100.0,160.0,4,3,0
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Piso,2800.0,150.0,3,2,0
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Casa,3400.0,290.0,4,4,1
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Chalet,3800.0,200.0,5,4,1
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Piso,2800.0,133.0,2,2,1
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Piso,3500.0,225.0,2,3,0
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Piso,4200.0,254.0,3,4,1
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Piso,2700.0,130.0,2,2,0
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Piso,3500.0,160.0,2,3,0
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Chalet,3800.0,200.0,4,4,0
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Chalet,5150.0,300.0,5,6,1
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Piso,2800.0,170.0,3,3,1
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Casa,13500.0,545.0,6,6,1
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Chalet,3000.0,250.0,4,4,0
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Piso,2800.0,114.0,2,2,1
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Chalet,4200.0,355.0,4,4,1
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Piso,2800.0,150.0,2,2,0
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Chalet,5500.0,290.0,5,5,1
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Chalet,4100.0,150.0,3,4,1
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Piso,2300.0,97.0,2,2,0
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Piso,3200.0,180.0,4,4,0
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Piso,4150.0,165.0,3,3,0
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Chalet,7000.0,300.0,4,3,0
La Moraleja,Madrid,Madrid,117041.0,1,12.0,24,25,3500,110,Chalet,3900.0,311.0,4,5,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1100.0,124.0,2,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,850.0,75.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1000.0,86.0,2,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1300.0,90.0,1,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1490.0,109.0,4,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1700.0,154.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,1300.0,180.0,3,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1100.0,100.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,600.0,56.0,1,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,5000.0,945.0,6,5,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,2300.0,250.0,5,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1400.0,148.0,1,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1250.0,174.0,4,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,1800.0,260.0,4,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1200.0,90.0,3,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,3500.0,300.0,5,4,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1050.0,82.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1170.0,85.0,2,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1500.0,123.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1400.0,250.0,4,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,2650.0,330.0,3,4,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,2000.0,197.0,3,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1200.0,64.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1600.0,276.0,4,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,2300.0,300.0,4,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1400.0,92.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1100.0,220.0,4,4,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1400.0,130.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,975.0,105.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1400.0,128.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,950.0,100.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,900.0,72.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1050.0,90.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,960.0,80.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,800.0,63.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1300.0,150.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1500.0,132.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa pareada,1850.0,215.0,5,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,900.0,90.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,800.0,98.0,3,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,850.0,45.0,1,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,2500.0,200.0,4,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,750.0,75.0,1,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,975.0,80.0,2,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,850.0,145.0,1,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,750.0,50.0,1,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1200.0,151.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,2500.0,370.0,5,4,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1100.0,98.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1100.0,122.0,4,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,4200.0,636.0,6,6,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1200.0,160.0,1,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa pareada,1600.0,212.0,4,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1300.0,125.0,4,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,1750.0,200.0,4,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1500.0,118.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,4500.0,272.0,3,4,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,975.0,75.0,1,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1050.0,65.0,3,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,950.0,80.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,4500.0,324.0,3,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,1950.0,283.0,5,4,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,4500.0,388.0,4,4,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1050.0,90.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,700.0,52.0,1,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,875.0,70.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1950.0,278.0,4,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,600.0,112.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,7490.0,1.0,8,9,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,900.0,72.0,3,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,2450.0,176.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,7500.0,690.0,6,7,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,900.0,72.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1900.0,200.0,5,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,2900.0,220.0,5,5,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,750.0,68.0,2,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,925.0,55.0,2,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,890.0,75.0,3,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,600.0,88.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,700.0,52.0,1,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1315.0,120.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,825.0,75.0,1,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,1150.0,160.0,3,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,600.0,45.0,1,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,4500.0,575.0,5,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa pareada,2800.0,295.0,4,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1500.0,192.0,4,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1200.0,68.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1100.0,82.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,1400.0,193.0,4,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,850.0,40.0,1,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,700.0,57.0,1,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,780.0,77.0,2,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,2600.0,368.0,4,4,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1100.0,147.0,2,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,950.0,80.0,2,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,790.0,70.0,2,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,820.0,65.0,3,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1300.0,120.0,4,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1300.0,68.0,1,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1300.0,112.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,890.0,250.0,5,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1225.0,65.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,800.0,75.0,2,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,975.0,125.0,4,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,790.0,90.0,3,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,850.0,100.0,3,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,890.0,79.0,3,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1800.0,309.0,4,4,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,900.0,90.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1295.0,209.0,4,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,994.0,95.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,920.0,56.0,3,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,880.0,59.0,3,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1200.0,75.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1300.0,52.0,1,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,950.0,80.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,900.0,120.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,900.0,95.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,1700.0,340.0,4,4,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1750.0,150.0,4,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1200.0,90.0,4,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,950.0,80.0,3,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,715.0,93.0,1,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1100.0,100.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,750.0,72.0,3,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,880.0,67.0,3,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,850.0,100.0,3,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1200.0,200.0,4,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,795.0,74.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1300.0,111.0,4,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,2900.0,330.0,4,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,650.0,177.0,5,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,950.0,59.0,3,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,740.0,87.0,1,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1400.0,350.0,5,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1350.0,98.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,950.0,120.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,1300.0,177.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,920.0,110.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1840.0,85.0,2,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,1250.0,150.0,3,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,700.0,70.0,2,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,850.0,50.0,1,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,715.0,80.0,1,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1200.0,180.0,4,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,850.0,70.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1100.0,90.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,1100.0,72.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,750.0,70.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1700.0,240.0,5,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1175.0,88.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,860.0,90.0,3,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1950.0,195.0,3,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,790.0,90.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,3300.0,313.0,6,4,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1100.0,142.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,800.0,66.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,900.0,114.0,4,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,880.0,59.0,2,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1020.0,240.0,4,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,500.0,50.0,1,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,795.0,75.0,3,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,675.0,55.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,3600.0,728.0,8,9,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1100.0,110.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,690.0,100.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1400.0,90.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,575.0,50.0,1,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,2250.0,297.0,4,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1100.0,203.0,3,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1600.0,220.0,6,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1250.0,145.0,4,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,870.0,59.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1200.0,80.0,3,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,750.0,80.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,800.0,95.0,3,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,4000.0,370.0,7,4,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1680.0,80.0,2,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1650.0,160.0,3,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,2000.0,300.0,6,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa,2100.0,350.0,6,4,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,4500.0,370.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,575.0,89.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1200.0,200.0,4,3,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,650.0,48.0,1,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,750.0,118.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1300.0,160.0,4,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,2200.0,200.0,4,4,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,940.0,75.0,3,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Casa pareada,480.0,94.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,400.0,70.0,3,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1900.0,224.0,3,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,4350.0,500.0,7,6,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,890.0,80.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,695.0,65.0,1,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1150.0,100.0,3,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1500.0,100.0,4,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1425.0,160.0,4,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,850.0,75.0,3,1,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1600.0,233.0,4,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1000.0,80.0,2,2,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1850.0,1.326,3,3,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,750.0,64.0,2,1,1
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1190.0,120.0,3,2,0
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Piso,1000.0,95.0,3,2,0
